kind,param,value,seed,success,state,steps,sim_time,path_length,collisions,first_detect_t,reach_t,homing_t,est_err_cm,known_frac,oracle_len,path_eff,victim_x,victim_y,wall_s
sweep,intensity_noise,0.25,9,1,reached,405,40.5,22.117814346635154,0,26.8,40.5,13.7,17.019841482288626,0.9966666666666667,17.702438661763956,0.7777639504592827,14.0,10.5,2.9642519989999982
sweep,intensity_noise,0.25,10,1,reached,432,43.2,23.58017911678618,0,29.1,43.2,14.100000000000001,3.797434867802462,0.9966666666666667,17.702438661763956,0.7295296009654966,14.0,10.5,3.0143585879999364
sweep,intensity_noise,0.25,11,1,reached,431,43.1,23.16611656633631,0,29.200000000000003,43.1,13.899999999999999,2.2138539301353717,0.9966666666666667,17.702438661763956,0.7425689416913998,14.0,10.5,3.0394698540000036
sweep,intensity_noise,0.25,12,1,reached,386,38.6,22.100825346678207,0,25.200000000000003,38.6,13.399999999999999,20.44605136100883,0.9966666666666667,17.702438661763956,0.7783618209692569,14.0,10.5,2.8292086960000233
sweep,intensity_noise,0.25,13,1,reached,411,41.1,22.491217552882155,0,27.200000000000003,41.1,13.899999999999999,13.078873077554803,0.9966666666666667,17.702438661763956,0.7648513746006399,14.0,10.5,2.826246109000067
sweep,intensity_noise,0.25,14,1,reached,442,44.2,23.849993359092547,0,30.3,44.2,13.900000000000002,20.724889595311936,0.9966666666666667,17.702438661763956,0.7212764549976579,14.0,10.5,3.1214617529999487
sweep,intensity_noise,0.25,15,1,reached,395,39.5,22.452645874241412,0,25.200000000000003,39.5,14.299999999999997,16.096668560474374,0.9966666666666667,17.702438661763956,0.7661653222571552,14.0,10.5,2.7329804219999687
sweep,intensity_noise,0.25,16,1,reached,428,42.800000000000004,23.42274486779664,0,29.1,42.800000000000004,13.700000000000003,6.902946213290736,0.9966666666666667,17.702438661763956,0.7344330802755389,14.0,10.5,3.016729267999949
sweep,intensity_noise,0.25,17,1,reached,394,39.400000000000006,21.458672418201076,0,25.200000000000003,39.400000000000006,14.200000000000003,17.32656105186721,0.9959375,17.702438661763956,0.8016543766786329,14.0,10.5,2.7363358059999427
sweep,intensity_noise,0.25,18,1,reached,443,44.300000000000004,23.67973501546628,0,29.3,44.300000000000004,15.000000000000004,14.563102264820028,0.9966666666666667,17.702438661763956,0.7264624646571545,14.0,10.5,3.096345627000005
sweep,intensity_noise,0.25,19,1,reached,292,29.200000000000003,16.625310761924318,0,15.4,29.200000000000003,13.800000000000002,9.62046059235851,0.9944791666666667,17.702438661763956,1.0347138112546679,14.0,10.5,2.04090067300001
sweep,intensity_noise,0.5,0,1,reached,481,48.1,25.23665916645088,0,31.5,48.1,16.6,6.566672193332826,0.9966666666666667,17.702438661763956,0.6816448464237509,14.0,10.5,3.6642743510000173
sweep,intensity_noise,0.5,1,1,reached,426,42.6,23.123740066278444,0,28.700000000000003,42.6,13.899999999999999,6.401340429500974,0.9966666666666667,17.702438661763956,0.7439297714148944,14.0,10.5,3.0648873829999275
sweep,intensity_noise,0.5,2,1,reached,432,43.2,22.755637112849257,0,29.1,43.2,14.100000000000001,6.611856307942977,0.9966666666666667,17.702438661763956,0.7559638333329891,14.0,10.5,3.177406198999961
sweep,intensity_noise,0.5,3,1,reached,444,44.400000000000006,23.889675813994987,0,30.8,44.400000000000006,13.600000000000005,26.846140894625524,0.9966666666666667,17.702438661763956,0.7200783633776423,14.0,10.5,3.210638744999983
sweep,intensity_noise,0.5,4,1,reached,430,43.0,22.924748535540573,0,30.0,43.0,13.0,53.434941582137206,0.9966666666666667,17.702438661763956,0.7503872347866658,14.0,10.5,3.0906808629999887
sweep,intensity_noise,0.5,5,1,reached,402,40.2,21.991816532043607,0,26.6,40.2,13.600000000000001,16.43814570944134,0.9966666666666667,17.702438661763956,0.7822199970020124,14.0,10.5,2.7946835230000033
sweep,intensity_noise,0.5,6,1,reached,425,42.5,22.68441138880572,0,28.1,42.5,14.399999999999999,24.357139360202122,0.9966666666666667,17.702438661763956,0.7583374488726209,14.0,10.5,3.209767604000035
sweep,intensity_noise,0.5,7,1,reached,413,41.300000000000004,23.162611422034136,0,27.3,41.300000000000004,14.000000000000004,19.672499571122007,0.9966666666666667,17.702438661763956,0.742681312928283,14.0,10.5,2.934094580000078
sweep,intensity_noise,0.5,8,1,reached,439,43.900000000000006,22.6395728889366,0,28.8,43.900000000000006,15.100000000000005,21.0939102813229,0.99625,17.702438661763956,0.759839363849941,14.0,10.5,3.3125913379999474
sweep,intensity_noise,0.5,9,1,reached,403,40.300000000000004,22.0660044069703,0,26.8,40.300000000000004,13.500000000000004,18.31655622193909,0.9966666666666667,17.702438661763956,0.7795901036043471,14.0,10.5,2.848907977999943
sweep,intensity_noise,0.5,10,1,reached,429,42.900000000000006,23.326499976797372,0,29.1,42.900000000000006,13.800000000000004,18.386650574745577,0.9966666666666667,17.702438661763956,0.7374633433594857,14.0,10.5,3.0610892570000487
sweep,intensity_noise,0.5,11,1,reached,424,42.400000000000006,22.846316955013542,0,29.200000000000003,42.400000000000006,13.200000000000003,40.18312667501897,0.9966666666666667,17.702438661763956,0.7529633198925284,14.0,10.5,3.0086085149999917
sweep,intensity_noise,0.5,12,1,reached,387,38.7,22.10175301754604,0,25.200000000000003,38.7,13.5,25.055179667586714,0.9966666666666667,17.702438661763956,0.778329151000256,14.0,10.5,2.663651562000041
sweep,intensity_noise,0.5,13,1,reached,415,41.5,22.567459202266846,0,27.200000000000003,41.5,14.299999999999997,4.959247190530942,0.9966666666666667,17.702438661763956,0.7622674093517808,14.0,10.5,2.965546502000052
sweep,intensity_noise,0.5,14,1,reached,444,44.400000000000006,23.850492618649604,0,30.3,44.400000000000006,14.100000000000005,23.735138634579144,0.9966666666666667,17.702438661763956,0.7212613566024509,14.0,10.5,3.2341486800000894
sweep,intensity_noise,0.5,15,1,reached,416,41.6,23.478203867992764,0,25.200000000000003,41.6,16.4,117.26327603433104,0.9966666666666667,17.702438661763956,0.7326982403971541,14.0,10.5,2.945741402000067
sweep,intensity_noise,0.5,16,1,reached,431,43.1,23.6116985578376,0,29.1,43.1,14.0,3.3987246311392214,0.9966666666666667,17.702438661763956,0.728555746196151,14.0,10.5,3.1823830359999192
sweep,intensity_noise,0.5,17,1,reached,397,39.7,21.50940722797604,0,25.200000000000003,39.7,14.5,21.303716938358164,0.9959375,17.702438661763956,0.7997634932212236,14.0,10.5,2.9187551829999165
sweep,intensity_noise,0.5,18,1,reached,444,44.400000000000006,23.582215767359212,0,29.3,44.400000000000006,15.100000000000005,8.142688870339438,0.9966666666666667,17.702438661763956,0.7294665959919814,14.0,10.5,3.2449232250000932
sweep,intensity_noise,0.5,19,1,reached,292,29.200000000000003,16.550218334454375,0,15.4,29.200000000000003,13.800000000000002,11.190945171008119,0.9944791666666667,17.702438661763956,1.0394085633270338,14.0,10.5,2.0541030960000626
sweep,thermal_range,3.0,0,0,searching,700,70.0,37.05277207582082,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.4642686011875908,14.0,10.5,5.275374769999985
sweep,thermal_range,3.0,1,0,searching,700,70.0,36.92296194819019,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.4659008311928547,14.0,10.5,5.94179546700002
sweep,thermal_range,3.0,2,0,searching,700,70.0,36.69335467300602,1,nan,nan,nan,nan,0.9966145833333333,17.702438661763956,0.4688161879736543,14.0,10.5,5.803122627000107
sweep,thermal_range,3.0,3,1,reached,497,49.7,24.689747898547026,0,45.300000000000004,49.7,4.399999999999999,3.4612895594808615,0.9966666666666667,17.702438661763956,0.6967442005665966,14.0,10.5,3.774958803000004
sweep,thermal_range,3.0,4,0,searching,700,70.0,36.140760847746115,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.47598440813779297,14.0,10.5,5.854970287000015
sweep,thermal_range,3.0,5,0,searching,700,70.0,37.26319419865758,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.46164691545373965,14.0,10.5,5.875863385999992
sweep,thermal_range,3.0,6,0,searching,700,70.0,35.84801015320786,1,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.4798715071839098,14.0,10.5,5.388684510999951
sweep,thermal_range,3.0,7,1,reached,434,43.400000000000006,23.666496746268542,0,39.1,43.400000000000006,4.300000000000004,0.5838086612295055,0.9966666666666667,17.702438661763956,0.7268688241522792,14.0,10.5,3.318835168000078
sweep,thermal_range,3.0,8,0,searching,700,70.0,35.880425878542866,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.479437973227941,14.0,10.5,6.241920128999936
sweep,thermal_range,3.0,9,0,searching,700,70.0,37.25696999282812,0,nan,nan,nan,nan,0.9966145833333333,17.702438661763956,0.46172403888655966,14.0,10.5,5.392643779999958
sweep,thermal_range,3.0,10,0,searching,700,70.0,37.852435816058446,1,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.454460546353163,14.0,10.5,5.432860503000029
sweep,thermal_range,3.0,11,0,searching,700,70.0,35.262484306609494,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.4878396687025135,14.0,10.5,5.715042794999931
sweep,thermal_range,3.0,12,1,reached,417,41.7,22.769131603915476,0,37.2,41.7,4.5,3.2238734907031565,0.9966666666666667,17.702438661763956,0.755515799241362,14.0,10.5,3.1313169730000254
sweep,thermal_range,3.0,13,0,searching,700,70.0,36.89091082465695,2,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.4663056096263767,14.0,10.5,6.134240641000019
sweep,thermal_range,3.0,14,0,searching,700,70.0,37.30427989706944,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.46113847283017384,14.0,10.5,5.735628077000001
sweep,thermal_range,3.0,15,1,reached,498,49.800000000000004,25.16285328542345,0,45.5,49.800000000000004,4.300000000000004,3.3354671269048377,0.9966666666666667,17.702438661763956,0.6836441983202728,14.0,10.5,3.8937578789999634
sweep,thermal_range,3.0,16,1,reached,449,44.900000000000006,23.84456409595756,0,40.5,44.900000000000006,4.400000000000006,1.2114003323485594,0.9966666666666667,17.702438661763956,0.7214406852872742,14.0,10.5,3.25498310699993
sweep,thermal_range,3.0,17,0,navigating,700,70.0,36.56632063994204,0,69.5,nan,nan,7.723325961339299,0.9966666666666667,17.702438661763956,0.4704448891960277,14.0,10.5,5.80401831100005
sweep,thermal_range,3.0,18,0,searching,700,70.0,37.26737912001003,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.46159507504855435,14.0,10.5,5.583222802999899
sweep,thermal_range,3.0,19,0,searching,700,70.0,37.80635370426895,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.4550144876791311,14.0,10.5,6.403984479000087
sweep,thermal_range,4.0,0,1,reached,481,48.1,25.88514078314433,0,41.900000000000006,48.1,6.199999999999996,1.46725781489467,0.9966666666666667,17.702438661763956,0.6645680935591317,14.0,10.5,3.341673871000012
sweep,thermal_range,4.0,1,0,navigating,700,70.0,37.234461679099475,0,69.60000000000001,nan,nan,4.6811209496485215,0.9966666666666667,17.702438661763956,0.4620031520804842,14.0,10.5,6.231652327999996
sweep,thermal_range,4.0,2,0,searching,700,70.0,36.69335467300602,1,nan,nan,nan,nan,0.9966145833333333,17.702438661763956,0.4688161879736543,14.0,10.5,5.799027336999984
sweep,thermal_range,4.0,3,1,reached,461,46.1,24.274230188860393,0,39.900000000000006,46.1,6.199999999999996,3.0006485420029474,0.9966666666666667,17.702438661763956,0.7086708220167687,14.0,10.5,3.4437872710000192
sweep,thermal_range,4.0,4,0,searching,700,70.0,36.19974156187193,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.47520888049330035,14.0,10.5,6.10453970399999
sweep,thermal_range,4.0,5,0,searching,700,70.0,37.26319419865758,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.46164691545373965,14.0,10.5,6.278085808000014
sweep,thermal_range,4.0,6,0,searching,700,70.0,35.90155661914335,1,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.47915578826438154,14.0,10.5,5.587194220000015
sweep,thermal_range,4.0,7,1,reached,434,43.400000000000006,23.655462189348675,0,37.300000000000004,43.400000000000006,6.100000000000001,1.45439096147871,0.9966666666666667,17.702438661763956,0.7272078864521059,14.0,10.5,3.5149810720000687
sweep,thermal_range,4.0,8,0,navigating,700,70.0,36.44108825064211,0,69.10000000000001,nan,nan,6.185950199704977,0.9966666666666667,17.702438661763956,0.47206160648785894,14.0,10.5,6.011679238999932
sweep,thermal_range,4.0,9,0,searching,700,70.0,37.25696999282812,0,nan,nan,nan,nan,0.9966145833333333,17.702438661763956,0.46172403888655966,14.0,10.5,5.764209949000019
sweep,thermal_range,4.0,10,0,searching,700,70.0,37.858629117095724,1,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.4543862010575522,14.0,10.5,5.504481126999963
sweep,thermal_range,4.0,11,0,searching,700,70.0,35.32907801186873,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.4869201131143256,14.0,10.5,5.519789885000023
sweep,thermal_range,4.0,12,1,reached,403,40.300000000000004,22.718035565107673,0,34.300000000000004,40.300000000000004,6.0,1.451794428096286,0.9966666666666667,17.702438661763956,0.7572150599229166,14.0,10.5,2.824725744000034
sweep,thermal_range,4.0,13,0,searching,700,70.0,36.40724802760666,2,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.47250038367963976,14.0,10.5,6.549700185000006
sweep,thermal_range,4.0,14,0,searching,700,70.0,37.30427989706944,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.46113847283017384,14.0,10.5,5.780472361999955
sweep,thermal_range,4.0,15,1,reached,443,44.300000000000004,23.872921994486095,0,38.0,44.300000000000004,6.300000000000004,1.9480224100576335,0.9966666666666667,17.702438661763956,0.7205837084265255,14.0,10.5,3.443522567000059
sweep,thermal_range,4.0,16,1,reached,447,44.7,23.817891163903965,0,37.800000000000004,44.7,6.899999999999999,4.71748507457653,0.9966666666666667,17.702438661763956,0.7222486047729644,14.0,10.5,3.113243328000067
sweep,thermal_range,4.0,17,1,reached,697,69.7,36.9830496559474,0,63.6,69.7,6.100000000000001,1.2757093363741419,0.9966666666666667,17.702438661763956,0.4651438651435702,14.0,10.5,5.667355810999993
sweep,thermal_range,4.0,18,0,searching,700,70.0,37.26737912001003,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.46159507504855435,14.0,10.5,5.643155772
sweep,thermal_range,4.0,19,0,searching,700,70.0,37.80635370426895,0,nan,nan,nan,nan,0.9966666666666667,17.702438661763956,0.4550144876791311,14.0,10.5,6.276398736000033
sweep,thermal_range,6.0,0,1,reached,473,47.300000000000004,25.377704938560772,0,37.7,47.300000000000004,9.600000000000001,0.6949243424529835,0.9966666666666667,17.702438661763956,0.6778563586979567,14.0,10.5,3.2165404340000805
sweep,thermal_range,6.0,1,0,navigating,700,70.0,37.507003354143315,0,65.5,nan,nan,2.4928436128094127,0.9966666666666667,17.702438661763956,0.45864604269601406,14.0,10.5,5.785003780000011
sweep,thermal_range,6.0,2,1,reached,440,44.0,22.85688120118214,0,34.6,44.0,9.399999999999999,1.2378978338990907,0.9966666666666667,17.702438661763956,0.7526153069769754,14.0,10.5,3.101725809999948
sweep,thermal_range,6.0,3,1,reached,458,45.800000000000004,24.16215055718115,0,36.2,45.800000000000004,9.600000000000001,2.2304215053509924,0.9966666666666667,17.702438661763956,0.7119580941710206,14.0,10.5,3.206314106000036
sweep,thermal_range,6.0,4,0,navigating,700,70.0,36.21520594962022,0,68.4,nan,nan,5.675498746844378,0.9966666666666667,17.702438661763956,0.4750059598085581,14.0,10.5,5.8854268340001
sweep,thermal_range,6.0,5,1,reached,435,43.5,22.99081980501401,0,34.0,43.5,9.5,1.5135824954291217,0.9966666666666667,17.702438661763956,0.7482307637421577,14.0,10.5,3.117311348000044
sweep,thermal_range,6.0,6,1,reached,448,44.800000000000004,23.631721012729443,0,35.4,44.800000000000004,9.400000000000006,4.1029852975494014,0.9966666666666667,17.702438661763956,0.7279384625646903,14.0,10.5,3.081972147999977
sweep,thermal_range,6.0,7,1,reached,422,42.2,23.481954952360187,0,32.6,42.2,9.600000000000001,1.2770746578288001,0.9966666666666667,17.702438661763956,0.7325811967812725,14.0,10.5,2.8957036179999704
sweep,thermal_range,6.0,8,0,navigating,700,70.0,36.92853242554376,0,64.10000000000001,nan,nan,3.3348978743465207,0.9966666666666667,17.702438661763956,0.46583055247180344,14.0,10.5,5.667972880999969
sweep,thermal_range,6.0,9,1,reached,439,43.900000000000006,23.12430561525317,0,34.2,43.900000000000006,9.700000000000003,1.1097056431843926,0.9966666666666667,17.702438661763956,0.7439115771942119,14.0,10.5,2.9964559320000035
sweep,thermal_range,6.0,10,1,reached,435,43.5,23.571305915705302,0,33.800000000000004,43.5,9.699999999999996,1.4318866020133947,0.9966666666666667,17.702438661763956,0.7298042256666891,14.0,10.5,3.022390165000047
sweep,thermal_range,6.0,11,1,reached,449,44.900000000000006,23.461426230229215,0,35.5,44.900000000000006,9.400000000000006,1.3209052606075506,0.9966666666666667,17.702438661763956,0.7332222045222138,14.0,10.5,3.112736357000017
sweep,thermal_range,6.0,12,1,reached,399,39.900000000000006,22.62226414989756,0,30.3,39.900000000000006,9.600000000000005,2.3886219055641047,0.9966666666666667,17.702438661763956,0.760420731885135,14.0,10.5,2.7666333910000276
sweep,thermal_range,6.0,13,0,navigating,700,70.0,37.96654558309129,2,63.800000000000004,nan,nan,5.329560843951051,0.9966666666666667,17.702438661763956,0.4530946494490982,14.0,10.5,6.256801701000086
sweep,thermal_range,6.0,14,1,reached,451,45.1,24.104799480773618,0,35.6,45.1,9.5,2.8414311797809297,0.9966666666666667,17.702438661763956,0.7136520125581174,14.0,10.5,3.3770358259999966
sweep,thermal_range,6.0,15,1,reached,429,42.900000000000006,23.50830320901856,0,33.6,42.900000000000006,9.300000000000004,2.2476032869956084,0.9966666666666667,17.702438661763956,0.7317601150883801,14.0,10.5,3.007794714999932
sweep,thermal_range,6.0,16,1,reached,434,43.400000000000006,23.640707877452773,0,33.9,43.400000000000006,9.500000000000007,3.073613007176871,0.9966666666666667,17.702438661763956,0.7276617413884934,14.0,10.5,3.029157793999957
sweep,thermal_range,6.0,17,1,reached,684,68.4,36.68973564758288,0,58.900000000000006,68.4,9.5,1.2582849103719687,0.9966666666666667,17.702438661763956,0.46886243136225086,14.0,10.5,5.419687096999951
sweep,thermal_range,6.0,18,1,reached,447,44.7,23.827685468520883,0,35.2,44.7,9.5,2.987543375877965,0.9966666666666667,17.702438661763956,0.7219517264692099,14.0,10.5,3.289893525000025
sweep,thermal_range,6.0,19,1,reached,593,59.300000000000004,32.61100464584809,0,50.0,59.300000000000004,9.300000000000004,3.1853079922820706,0.9966666666666667,17.702438661763956,0.5275041001827616,14.0,10.5,5.17340886799991
sweep,thermal_range,9.0,0,1,reached,467,46.7,25.06779057246871,0,31.5,46.7,15.200000000000003,1.2059593202241532,0.9966666666666667,17.702438661763956,0.686236731236176,14.0,10.5,3.299936416000037
sweep,thermal_range,9.0,1,1,reached,427,42.7,23.056430205397913,0,28.700000000000003,42.7,14.0,1.3514389698354856,0.9966145833333333,17.702438661763956,0.7461015650955612,14.0,10.5,3.015012310999964
sweep,thermal_range,9.0,2,1,reached,428,42.800000000000004,22.615782500395206,0,29.1,42.800000000000004,13.700000000000003,0.5314984171679701,0.9966666666666667,17.702438661763956,0.7606386673316896,14.0,10.5,3.0515791649999073
sweep,thermal_range,9.0,3,1,reached,445,44.5,23.900870266996545,0,30.8,44.5,13.7,2.7719417935151616,0.9966666666666667,17.702438661763956,0.7197411002024432,14.0,10.5,3.1452903690000085
sweep,thermal_range,9.0,4,1,reached,438,43.800000000000004,23.31584480691917,0,30.0,43.800000000000004,13.800000000000004,2.502718646829084,0.9966666666666667,17.702438661763956,0.7378003586925141,14.0,10.5,3.0976978449999706
sweep,thermal_range,9.0,5,1,reached,404,40.400000000000006,22.08804045701409,0,26.6,40.400000000000006,13.800000000000004,1.4883832448906125,0.9966666666666667,17.702438661763956,0.7788123484852318,14.0,10.5,2.780232772999966
sweep,thermal_range,9.0,6,1,reached,419,41.900000000000006,22.834949345150367,0,28.1,41.900000000000006,13.800000000000004,0.6275686931341934,0.9966666666666667,17.702438661763956,0.7533381573021694,14.0,10.5,2.9102255029999924
sweep,thermal_range,9.0,7,1,reached,415,41.5,23.22840510234074,0,27.3,41.5,14.2,2.4708324889589184,0.9966666666666667,17.702438661763956,0.7405776929570793,14.0,10.5,2.847328231000006
sweep,thermal_range,9.0,8,1,reached,430,43.0,22.63862016704409,0,28.8,43.0,14.2,3.4311308643098157,0.99625,17.702438661763956,0.7598713408693614,14.0,10.5,3.010373366000067
sweep,thermal_range,9.0,9,1,reached,405,40.5,22.135297641078296,0,26.8,40.5,13.7,3.77172512732388,0.9966666666666667,17.702438661763956,0.7771496431039614,14.0,10.5,2.852229953999995
sweep,thermal_range,9.0,10,1,reached,429,42.900000000000006,23.43071485796034,0,29.1,42.900000000000006,13.800000000000004,4.8645450452988594,0.9966666666666667,17.702438661763956,0.7341832618444251,14.0,10.5,3.0036521879999327
sweep,thermal_range,9.0,11,1,reached,430,43.0,23.150610348394853,0,29.200000000000003,43.0,13.799999999999997,0.3933726267752691,0.9966666666666667,17.702438661763956,0.7430663124161082,14.0,10.5,3.0205998049999607
sweep,thermal_range,9.0,12,1,reached,392,39.2,22.338128556886275,0,25.200000000000003,39.2,14.0,1.5160430404130147,0.9966666666666667,17.702438661763956,0.770093099695269,14.0,10.5,2.671389963000024
sweep,thermal_range,9.0,13,1,reached,411,41.1,22.42155549814023,0,27.200000000000003,41.1,13.899999999999999,2.625847536176455,0.9966666666666667,17.702438661763956,0.7672277092100422,14.0,10.5,2.8140462190000335
sweep,thermal_range,9.0,14,1,reached,446,44.6,24.007936313219208,0,30.3,44.6,14.3,1.00217704323753,0.9966666666666667,17.702438661763956,0.71653133519402,14.0,10.5,3.1411481029999777
sweep,thermal_range,9.0,15,1,reached,390,39.0,22.26175386040945,0,25.200000000000003,39.0,13.799999999999997,2.266949336169271,0.9966666666666667,17.702438661763956,0.7727351029766332,14.0,10.5,2.6959166049999794
sweep,thermal_range,9.0,16,1,reached,429,42.900000000000006,23.47419240648604,0,29.1,42.900000000000006,13.800000000000004,0.8362427853218245,0.9966666666666667,17.702438661763956,0.7328234498500078,14.0,10.5,3.092142916999933
sweep,thermal_range,9.0,17,1,reached,395,39.5,21.507507882359548,0,25.200000000000003,39.5,14.299999999999997,4.939835049968125,0.9959375,17.702438661763956,0.7998341209896007,14.0,10.5,2.8305671719999737
sweep,thermal_range,9.0,18,1,reached,442,44.2,23.58994628635295,0,29.3,44.2,14.900000000000002,3.1309113356702833,0.9966666666666667,17.702438661763956,0.7292275468942361,14.0,10.5,3.1435733220000657
sweep,thermal_range,9.0,19,1,reached,291,29.1,16.586390392106676,0,15.4,29.1,13.700000000000001,0.523718318879613,0.9944791666666667,17.702438661763956,1.0371417924632025,14.0,10.5,2.0965289039999107
sweep,thermal_range,15.0,0,1,reached,467,46.7,25.06779057246871,0,31.5,46.7,15.200000000000003,1.2059593202241532,0.9966666666666667,17.702438661763956,0.686236731236176,14.0,10.5,3.3365705960000014
sweep,thermal_range,15.0,1,1,reached,427,42.7,23.056430205397913,0,28.700000000000003,42.7,14.0,1.3514389698354856,0.9966145833333333,17.702438661763956,0.7461015650955612,14.0,10.5,2.9880778269999837
sweep,thermal_range,15.0,2,1,reached,428,42.800000000000004,22.615782500395206,0,29.1,42.800000000000004,13.700000000000003,0.5314984171679701,0.9966666666666667,17.702438661763956,0.7606386673316896,14.0,10.5,3.124849955000059
sweep,thermal_range,15.0,3,1,reached,445,44.5,23.900870266996545,0,30.8,44.5,13.7,2.7719417935151616,0.9966666666666667,17.702438661763956,0.7197411002024432,14.0,10.5,3.1551901139999927
sweep,thermal_range,15.0,4,1,reached,438,43.800000000000004,23.31584480691917,0,30.0,43.800000000000004,13.800000000000004,2.502718646829084,0.9966666666666667,17.702438661763956,0.7378003586925141,14.0,10.5,3.0828784899999846
sweep,thermal_range,15.0,5,1,reached,404,40.400000000000006,22.08804045701409,0,26.6,40.400000000000006,13.800000000000004,1.4883832448906125,0.9966666666666667,17.702438661763956,0.7788123484852318,14.0,10.5,2.9078859990000865
sweep,thermal_range,15.0,6,1,reached,419,41.900000000000006,22.834949345150367,0,28.1,41.900000000000006,13.800000000000004,0.6275686931341934,0.9966666666666667,17.702438661763956,0.7533381573021694,14.0,10.5,3.046229717000074
sweep,thermal_range,15.0,7,1,reached,415,41.5,23.22840510234074,0,27.3,41.5,14.2,2.4708324889589184,0.9966666666666667,17.702438661763956,0.7405776929570793,14.0,10.5,2.9762385010000116
sweep,thermal_range,15.0,8,1,reached,430,43.0,22.63862016704409,0,28.8,43.0,14.2,3.4311308643098157,0.99625,17.702438661763956,0.7598713408693614,14.0,10.5,3.049441999999999
sweep,thermal_range,15.0,9,1,reached,405,40.5,22.135297641078296,0,26.8,40.5,13.7,3.77172512732388,0.9966666666666667,17.702438661763956,0.7771496431039614,14.0,10.5,2.9657373530000086
sweep,thermal_range,15.0,10,1,reached,429,42.900000000000006,23.43071485796034,0,29.1,42.900000000000006,13.800000000000004,4.8645450452988594,0.9966666666666667,17.702438661763956,0.7341832618444251,14.0,10.5,3.1244076369999902
sweep,thermal_range,15.0,11,1,reached,430,43.0,23.150610348394853,0,29.200000000000003,43.0,13.799999999999997,0.3933726267752691,0.9966666666666667,17.702438661763956,0.7430663124161082,14.0,10.5,3.063274309999997
sweep,thermal_range,15.0,12,1,reached,392,39.2,22.338128556886275,0,25.200000000000003,39.2,14.0,1.5160430404130147,0.9966666666666667,17.702438661763956,0.770093099695269,14.0,10.5,2.7769792029999962
sweep,thermal_range,15.0,13,1,reached,411,41.1,22.42155549814023,0,27.200000000000003,41.1,13.899999999999999,2.625847536176455,0.9966666666666667,17.702438661763956,0.7672277092100422,14.0,10.5,2.8663861520000182
sweep,thermal_range,15.0,14,1,reached,446,44.6,24.007936313219208,0,30.3,44.6,14.3,1.00217704323753,0.9966666666666667,17.702438661763956,0.71653133519402,14.0,10.5,3.1819375100000116
sweep,thermal_range,15.0,15,1,reached,390,39.0,22.26175386040945,0,25.200000000000003,39.0,13.799999999999997,2.266949336169271,0.9966666666666667,17.702438661763956,0.7727351029766332,14.0,10.5,2.7245015269999158
sweep,thermal_range,15.0,16,1,reached,429,42.900000000000006,23.47419240648604,0,29.1,42.900000000000006,13.800000000000004,0.8362427853218245,0.9966666666666667,17.702438661763956,0.7328234498500078,14.0,10.5,3.0262203859999772
sweep,thermal_range,15.0,17,1,reached,395,39.5,21.507507882359548,0,25.200000000000003,39.5,14.299999999999997,4.939835049968125,0.9959375,17.702438661763956,0.7998341209896007,14.0,10.5,2.7583572530000993
sweep,thermal_range,15.0,18,1,reached,442,44.2,23.58994628635295,0,29.3,44.2,14.900000000000002,3.1309113356702833,0.9966666666666667,17.702438661763956,0.7292275468942361,14.0,10.5,3.069032311000001
sweep,thermal_range,15.0,19,1,reached,291,29.1,16.586390392106676,0,15.4,29.1,13.700000000000001,0.523718318879613,0.9944791666666667,17.702438661763956,1.0371417924632025,14.0,10.5,2.053506709999965
sweep,thermal_range,30.0,0,1,reached,467,46.7,25.06779057246871,0,31.5,46.7,15.200000000000003,1.2059593202241532,0.9966666666666667,17.702438661763956,0.686236731236176,14.0,10.5,3.3511598919999415
sweep,thermal_range,30.0,1,1,reached,427,42.7,23.056430205397913,0,28.700000000000003,42.7,14.0,1.3514389698354856,0.9966145833333333,17.702438661763956,0.7461015650955612,14.0,10.5,2.9719675090000237
